filename,y_true,y_pred,prob_pred
clamp_small003445.jpg,2,0,0.38247177
clamp_small003446.jpg,2,0,0.96023345
clamp_small003659.jpg,2,1,0.3870345
clamp_small004458.jpg,2,1,0.7168466
clamp_small005052.jpg,2,7,0.3293296
clamp_small005258.jpg,2,7,0.64670175
clamp_small005640.jpg,2,0,0.9210498
clamp_small005655.jpg,2,0,0.63328844
clamp_small006248.jpg,2,1,0.9300319
clamp_small007048.jpg,2,7,0.59541833
clamp_small007843.jpg,2,7,0.49105862
clamp_small008449.jpg,2,0,0.43002295
clamp_small008656.jpg,2,1,0.6279378
clamp_small009840.jpg,2,0,0.7701316
clamp_small009853.jpg,2,7,0.6754628
clamp_small010459.jpg,2,1,0.94831
clamp_small010647.jpg,2,7,0.74810666
clamp_small010845.jpg,2,0,0.8189041
clamp_small010851.jpg,2,7,0.66089934
clamp_small011051.jpg,2,7,0.6798558
clamp_small011250.jpg,2,0,0.82350445
clamp_small011447.jpg,2,0,0.62564534
clamp_small011653.jpg,2,0,0.5504886
clamp_small012052.jpg,2,1,0.8002001
clamp_small012059.jpg,2,1,0.624769
clamp_small012640.jpg,2,9,0.5143322
clamp_small012841.jpg,2,0,0.54016536
clamp_small013849.jpg,2,0,0.63054806
clamp_small014443.jpg,2,0,0.7671778
clamp_small014449.jpg,2,6,0.7989317
clamp_small014655.jpg,2,0,0.62927943
clamp_small014845.jpg,2,1,0.69496405
clamp_small014846.jpg,2,0,0.7735822
clamp_small015058.jpg,2,0,0.61124754
clamp_small015640.jpg,2,0,0.45384815
clamp_small015843.jpg,2,1,0.6529204
clamp_small016052.jpg,2,7,0.28188115
clamp_small016056.jpg,2,1,0.6561721
clamp_small016844.jpg,2,0,0.9672812
clamp_small016845.jpg,2,1,0.6888968
clamp_small017447.jpg,2,5,0.5652035
clamp_small017650.jpg,2,0,0.48117933
clamp_small018042.jpg,2,0,0.7000376
clamp_small018045.jpg,2,6,0.64919686
clamp_small018459.jpg,2,1,0.96748203
clamp_small019055.jpg,2,0,0.5204575
clamp_small019644.jpg,2,1,0.9974476
clamp_small019646.jpg,2,1,0.6736143
clamp_small019654.jpg,2,8,0.6810958
clamp_small019859.jpg,2,0,0.49019396
engine_part_cooler_round000673.jpg,3,4,0.46238542
engine_part_cooler_round002073.jpg,3,9,0.9544214
engine_part_cooler_round002472.jpg,3,9,0.55815977
engine_part_cooler_round004278.jpg,3,9,0.5652728
engine_part_cooler_round004876.jpg,3,9,0.89733684
engine_part_cooler_round007668.jpg,3,5,0.54307526
engine_part_cooler_round009463.jpg,3,5,0.5359457
engine_part_cooler_round011672.jpg,3,0,0.6150423
engine_part_cooler_round013470.jpg,3,5,0.56664586
engine_part_cooler_round015671.jpg,3,9,0.5152408
engine_part_cooler_round016862.jpg,3,2,0.5916115
engine_part_cooler_round018264.jpg,3,5,0.8343437
engine_part_cooler_round019664.jpg,3,4,0.44364357
engine_part_cooler_square000083.jpg,4,5,0.41535085
engine_part_cooler_square000295.jpg,4,5,0.76650566
engine_part_cooler_square000685.jpg,4,3,0.67130315
engine_part_cooler_square000885.jpg,4,5,0.60394716
engine_part_cooler_square001085.jpg,4,5,0.5402462
engine_part_cooler_square001087.jpg,4,5,0.32557282
engine_part_cooler_square001483.jpg,4,5,0.36895162
engine_part_cooler_square002298.jpg,4,5,0.51385707
engine_part_cooler_square003086.jpg,4,5,0.7630832
engine_part_cooler_square004483.jpg,4,1,0.8120283
engine_part_cooler_square004498.jpg,4,5,0.9363125
engine_part_cooler_square005099.jpg,4,5,0.8123985
engine_part_cooler_square005281.jpg,4,5,0.88378173
engine_part_cooler_square005291.jpg,4,5,0.61432755
engine_part_cooler_square005694.jpg,4,5,0.7156665
engine_part_cooler_square006297.jpg,4,5,0.90417427
engine_part_cooler_square006488.jpg,4,5,0.6427865
engine_part_cooler_square006687.jpg,4,5,0.6948899
engine_part_cooler_square006698.jpg,4,3,0.7562933
engine_part_cooler_square006887.jpg,4,5,0.5382614
engine_part_cooler_square008084.jpg,4,5,0.6387904
engine_part_cooler_square009086.jpg,4,5,0.821446
engine_part_cooler_square009499.jpg,4,5,0.5459323
engine_part_cooler_square009697.jpg,4,5,0.51662606
engine_part_cooler_square009894.jpg,4,5,0.52746105
engine_part_cooler_square009895.jpg,4,1,0.41779613
engine_part_cooler_square010092.jpg,4,5,0.74753726
engine_part_cooler_square010293.jpg,4,5,0.7134549
engine_part_cooler_square010695.jpg,4,1,0.8999119
engine_part_cooler_square010882.jpg,4,5,0.8675687
engine_part_cooler_square010898.jpg,4,5,0.9448621
engine_part_cooler_square011098.jpg,4,5,0.8980897
engine_part_cooler_square011689.jpg,4,8,0.8122618
engine_part_cooler_square012290.jpg,4,5,0.83495456
engine_part_cooler_square012493.jpg,4,0,0.44045642
engine_part_cooler_square012695.jpg,4,5,0.9364905
engine_part_cooler_square012697.jpg,4,5,0.69880587
engine_part_cooler_square013093.jpg,4,1,0.99806994
engine_part_cooler_square013291.jpg,4,5,0.7102691
engine_part_cooler_square013498.jpg,4,5,0.93494284
engine_part_cooler_square013888.jpg,4,5,0.64951575
engine_part_cooler_square014087.jpg,4,5,0.89076126
engine_part_cooler_square014485.jpg,4,5,0.48400158
engine_part_cooler_square015089.jpg,4,3,0.8131784
engine_part_cooler_square015686.jpg,4,5,0.7940208
engine_part_cooler_square015693.jpg,4,1,0.5209351
engine_part_cooler_square016484.jpg,4,5,0.93576944
engine_part_cooler_square017684.jpg,4,5,0.64569193
engine_part_cooler_square018682.jpg,4,5,0.70186174
engine_part_cooler_square018687.jpg,4,5,0.61753654
engine_part_cooler_square018690.jpg,4,5,0.8070555
engine_part_cooler_square018887.jpg,4,5,0.51040083
engine_part_cooler_square019091.jpg,4,1,0.66775364
injection_pump000717.jpg,5,4,0.5383809
injection_pump001707.jpg,5,4,0.60836107
injection_pump001917.jpg,5,4,0.73334223
injection_pump003917.jpg,5,6,0.51972926
injection_pump004112.jpg,5,4,0.96090317
injection_pump005718.jpg,5,4,0.6006019
injection_pump006918.jpg,5,7,0.50940895
injection_pump008302.jpg,5,4,0.6160803
injection_pump008704.jpg,5,4,0.8449988
injection_pump008710.jpg,5,1,0.6900486
injection_pump009316.jpg,5,4,0.5772561
injection_pump009514.jpg,5,4,0.84570587
injection_pump010112.jpg,5,2,0.5195158
injection_pump013309.jpg,5,4,0.41677412
injection_pump013913.jpg,5,4,0.6181627
injection_pump014115.jpg,5,8,0.9509007
injection_pump017911.jpg,5,2,0.48971772
screw000137.jpg,6,2,0.55842805
screw000138.jpg,6,8,0.70443445
screw000531.jpg,6,8,0.50213873
screw000926.jpg,6,0,0.5522023
screw001128.jpg,6,2,0.9463407
screw002337.jpg,6,0,0.693986
screw003335.jpg,6,8,0.65226567
screw003734.jpg,6,8,0.8434648
screw004324.jpg,6,0,0.4964637
screw004737.jpg,6,2,0.44301572
screw005731.jpg,6,8,0.92740756
screw006129.jpg,6,2,0.70469147
screw006737.jpg,6,8,0.47239706
screw007120.jpg,6,8,0.67040205
screw007537.jpg,6,8,0.81422174
screw008137.jpg,6,0,0.82849336
screw008323.jpg,6,2,0.6307874
screw008925.jpg,6,8,0.9077295
screw009325.jpg,6,2,0.97477084
screw010136.jpg,6,2,0.597552
screw011338.jpg,6,9,0.6681258
screw012534.jpg,6,0,0.84144574
screw013522.jpg,6,8,0.8734599
screw014322.jpg,6,8,0.5798146
screw014921.jpg,6,8,0.74075747
screw015125.jpg,6,7,0.57162344
screw016137.jpg,6,8,0.7250329
screw016531.jpg,6,2,0.5278372
screw017732.jpg,6,8,0.9552837
screw018521.jpg,6,9,0.91900766
screw019721.jpg,6,8,0.69834244
star000356.jpg,7,5,0.572781
star000547.jpg,7,5,0.50507253
star000548.jpg,7,5,0.82181376
star000553.jpg,7,0,0.8666307
star000748.jpg,7,2,0.48174292
star000758.jpg,7,5,0.8771754
star000941.jpg,7,6,0.598846
star001546.jpg,7,9,0.6391512
star001746.jpg,7,5,0.94545805
star001940.jpg,7,5,0.98525536
star001950.jpg,7,5,0.897128
star002344.jpg,7,5,0.6279791
star002548.jpg,7,5,0.5645723
star002552.jpg,7,5,0.82216454
star003159.jpg,7,0,0.817422
star003353.jpg,7,5,0.55981916
star003744.jpg,7,0,0.6098918
star003745.jpg,7,9,0.60014963
star004147.jpg,7,2,0.63161397
star004754.jpg,7,5,0.76390165
star004958.jpg,7,0,0.41225728
star005143.jpg,7,5,0.8598962
star005159.jpg,7,5,0.99279916
star005342.jpg,7,5,0.9709183
star005549.jpg,7,2,0.42668438
star005558.jpg,7,2,0.6361752
star005748.jpg,7,5,0.9944549
star005759.jpg,7,5,0.81071067
star006354.jpg,7,5,0.6928909
star006541.jpg,7,9,0.6536813
star006552.jpg,7,5,0.5408913
star006558.jpg,7,0,0.68936
star006747.jpg,7,5,0.5241899
star006951.jpg,7,5,0.9173024
star007349.jpg,7,5,0.76170254
star007355.jpg,7,5,0.58108675
star007958.jpg,7,2,0.9895851
star008150.jpg,7,5,0.652459
star008942.jpg,7,5,0.9612442
star008956.jpg,7,5,0.9122335
star009753.jpg,7,5,0.63126594
star010755.jpg,7,5,0.9355069
star010956.jpg,7,5,0.9499928
star011347.jpg,7,5,0.97927916
star011548.jpg,7,6,0.87972987
star011941.jpg,7,5,0.8810097
star011952.jpg,7,0,0.5702163
star012541.jpg,7,0,0.5445052
star012549.jpg,7,9,0.7641038
star012750.jpg,7,5,0.7449603
star013145.jpg,7,5,0.63738483
star013350.jpg,7,5,0.8216339
star013353.jpg,7,5,0.9964289
star014143.jpg,7,5,0.55563277
star014754.jpg,7,0,0.45978284
star014942.jpg,7,5,0.9934274
star014945.jpg,7,5,0.50672674
star014952.jpg,7,5,0.5676099
star014959.jpg,7,9,0.3249546
star015354.jpg,7,6,0.7064273
star015955.jpg,7,5,0.51039755
star016741.jpg,7,9,0.55584407
star016743.jpg,7,0,0.6979406
star016944.jpg,7,9,0.7230575
star016959.jpg,7,5,0.90534186
star017341.jpg,7,5,0.9814755
star017359.jpg,7,2,0.63142604
star017554.jpg,7,5,0.8859542
star017745.jpg,7,9,0.9526579
star017942.jpg,7,5,0.67353016
star018141.jpg,7,5,0.5436863
star018358.jpg,7,5,0.5502786
star018558.jpg,7,5,0.8655325
star018742.jpg,7,5,0.5093892
star018941.jpg,7,2,0.8164526
star019145.jpg,7,5,0.9165714
star019546.jpg,7,1,0.49738017
tee_connector000961.jpg,8,9,0.62390304
tee_connector001566.jpg,8,2,0.9869695
tee_connector002972.jpg,8,2,0.7621435
tee_connector003964.jpg,8,1,0.42231914
tee_connector004378.jpg,8,9,0.4898956
tee_connector005368.jpg,8,5,0.6609573
tee_connector005561.jpg,8,9,0.741986
tee_connector005973.jpg,8,2,0.3622303
tee_connector006961.jpg,8,0,0.73334605
tee_connector006965.jpg,8,0,0.75429446
tee_connector006977.jpg,8,0,0.543689
tee_connector007178.jpg,8,2,0.88601625
tee_connector009360.jpg,8,2,0.6277894
tee_connector009971.jpg,8,9,0.62440157
tee_connector010167.jpg,8,0,0.961932
tee_connector010577.jpg,8,0,0.92665946
tee_connector011167.jpg,8,0,0.85080105
tee_connector011170.jpg,8,2,0.7703746
tee_connector011563.jpg,8,6,0.5152827
tee_connector011977.jpg,8,2,0.38849342
tee_connector012369.jpg,8,9,0.5922308
tee_connector012961.jpg,8,0,0.9257703
tee_connector013564.jpg,8,1,0.7022746
tee_connector013567.jpg,8,2,0.8987106
tee_connector015372.jpg,8,2,0.97613937
tee_connector015764.jpg,8,2,0.91655636
tee_connector016362.jpg,8,2,0.48871413
tee_connector017162.jpg,8,9,0.9884172
thread001799.jpg,9,0,0.8040169
thread003384.jpg,9,2,0.7103298
thread003386.jpg,9,8,0.55123264
thread003781.jpg,9,2,0.54823005
thread004190.jpg,9,2,0.70528686
thread004195.jpg,9,0,0.8000061
thread004789.jpg,9,3,0.99981076
thread005994.jpg,9,2,0.44078618
thread006782.jpg,9,2,0.5486065
thread007189.jpg,9,0,0.8549522
thread007780.jpg,9,3,0.8981715
thread010380.jpg,9,0,0.9473249
thread012381.jpg,9,8,0.7107097
thread012397.jpg,9,2,0.76329875
thread012984.jpg,9,8,0.3777511
thread014990.jpg,9,3,0.5297784
thread015996.jpg,9,2,0.48870224
